 # x0 xt v phi E ni ne rho nhot ncold nss difnor dWhot SWhot charge
    -19.6550	     -6.8843	 0.5554	 1.218986	 0.003887	  0.29576036	  0.29552954	  0.00023082	  0.29552954	  0.00000000	  0.42218399
    -19.5764	     -6.6183	 0.5635	 1.220029	 0.003949	  0.29545363	  0.29522172	  0.00023190	  0.29522172	  0.00000000	  0.41994411
    -19.4981	     -6.3531	 0.5715	 1.221084	 0.004011	  0.29514334	  0.29491032	  0.00023302	  0.29491032	  0.00000000	  0.41772269
    -19.4201	     -6.0887	 0.5795	 1.222153	 0.004072	  0.29482952	  0.29459535	  0.00023417	  0.29459535	  0.00000000	  0.41551952
    -19.3424	     -5.8251	 0.5874	 1.223234	 0.004134	  0.29451221	  0.29427684	  0.00023536	  0.29427684	  0.00000000	  0.41333437
    -19.2650	     -5.5622	 0.5953	 1.224329	 0.004196	  0.29419141	  0.29395482	  0.00023659	  0.29395482	  0.00000000	  0.41116705
    -19.1879	     -5.3001	 0.6032	 1.225437	 0.004258	  0.29386716	  0.29362931	  0.00023785	  0.29362931	  0.00000000	  0.40901735
    -19.1112	     -5.0388	 0.6111	 1.226558	 0.004321	  0.29353948	  0.29330032	  0.00023916	  0.29330032	  0.00000000	  0.40688506
    -19.0347	     -4.7782	 0.6190	 1.227692	 0.004383	  0.29320839	  0.29296789	  0.00024050	  0.29296789	  0.00000000	  0.40476998
    -18.9586	     -4.5183	 0.6268	 1.228839	 0.004446	  0.29287391	  0.29263203	  0.00024188	  0.29263203	  0.00000000	  0.40267191
    -18.8827	     -4.2592	 0.6346	 1.229999	 0.004509	  0.29253606	  0.29229275	  0.00024331	  0.29229275	  0.00000000	  0.40059067
    -18.8072	     -4.0009	 0.6424	 1.231172	 0.004572	  0.29219486	  0.29195009	  0.00024477	  0.29195009	  0.00000000	  0.39852606
    -18.7320	     -3.7432	 0.6501	 1.232358	 0.004635	  0.29185033	  0.29160405	  0.00024628	  0.29160405	  0.00000000	  0.39647788
    -18.6570	     -3.4863	 0.6578	 1.233557	 0.004699	  0.29150249	  0.29125465	  0.00024783	  0.29125465	  0.00000000	  0.39444596
    -18.5824	     -3.2302	 0.6655	 1.234769	 0.004762	  0.29115134	  0.29090191	  0.00024943	  0.29090191	  0.00000000	  0.39243011
